"k","seed","cpts","nit","nfolds","sum_loglik","ntests","test_steps","dataset"
8,4,1,500,20,-509.095924451611,2,"22, 2","all_evals_bbs_rtrg_1_11"
8,4,1,500,20,-587.065725673252,2,"15, 5","all_evals_bbs_rtrg_1_11"
8,4,1,500,20,-564.849845620082,2,"6, 16","all_evals_bbs_rtrg_1_11"
8,4,1,500,20,-699.660101794606,2,"11, 18","all_evals_bbs_rtrg_1_11"
8,4,1,500,20,-528.78006508308,2,"21, 2","all_evals_bbs_rtrg_1_11"
8,4,1,500,20,-696.758053505511,2,"8, 19","all_evals_bbs_rtrg_1_11"
8,4,1,500,20,-607.454073532526,2,"20, 13","all_evals_bbs_rtrg_1_11"
8,4,1,500,20,-592.637395649617,2,"14, 4","all_evals_bbs_rtrg_1_11"
8,4,1,500,20,-663.610405456284,2,"19, 6","all_evals_bbs_rtrg_1_11"
8,4,1,500,20,-687.189370456866,2,"12, 1","all_evals_bbs_rtrg_1_11"
9,4,1,500,20,-636.024736151291,2,"8, 20","all_evals_bbs_rtrg_1_11"
9,4,1,500,20,-595.511629564579,2,"22, 3","all_evals_bbs_rtrg_1_11"
9,4,1,500,20,-748.094614768425,2,"18, 12","all_evals_bbs_rtrg_1_11"
9,4,1,500,20,-580.509754607619,2,"7, 2","all_evals_bbs_rtrg_1_11"
9,4,1,500,20,-558.289829115956,2,"5, 11","all_evals_bbs_rtrg_1_11"
9,4,1,500,20,-724.365145508345,2,"11, 3","all_evals_bbs_rtrg_1_11"
9,4,1,500,20,-492.774238750834,2,"11, 2","all_evals_bbs_rtrg_1_11"
9,4,1,500,20,-478.359080493069,2,"12, 2","all_evals_bbs_rtrg_1_11"
9,4,1,500,20,-587.736812076995,2,"7, 13","all_evals_bbs_rtrg_1_11"
9,4,1,500,20,-530.113509694556,2,"11, 22","all_evals_bbs_rtrg_1_11"
9,4,1,500,20,-512.711637263389,2,"22, 2","all_evals_bbs_rtrg_1_11"
9,4,1,500,20,-596.878897716516,2,"15, 5","all_evals_bbs_rtrg_1_11"
9,4,1,500,20,-582.307206752639,2,"6, 16","all_evals_bbs_rtrg_1_11"
9,4,1,500,20,-711.681987659943,2,"11, 18","all_evals_bbs_rtrg_1_11"
9,4,1,500,20,-538.720051882389,2,"21, 2","all_evals_bbs_rtrg_1_11"
9,4,1,500,20,-664.294935483527,2,"8, 19","all_evals_bbs_rtrg_1_11"
9,4,1,500,20,-604.987989270689,2,"20, 13","all_evals_bbs_rtrg_1_11"
9,4,1,500,20,-575.398320224829,2,"14, 4","all_evals_bbs_rtrg_1_11"
9,4,1,500,20,-700.145931711697,2,"19, 6","all_evals_bbs_rtrg_1_11"
9,4,1,500,20,-684.577398597151,2,"12, 1","all_evals_bbs_rtrg_1_11"
10,4,0,500,20,-649.45915306437,2,"8, 20","all_evals_bbs_rtrg_1_11"
10,4,0,500,20,-681.528177070393,2,"22, 3","all_evals_bbs_rtrg_1_11"
10,4,0,500,20,-630.675090057825,2,"18, 12","all_evals_bbs_rtrg_1_11"
10,4,0,500,20,-638.392642716371,2,"7, 2","all_evals_bbs_rtrg_1_11"
10,4,0,500,20,-636.19063909266,2,"5, 11","all_evals_bbs_rtrg_1_11"
10,4,0,500,20,-764.811652736049,2,"11, 3","all_evals_bbs_rtrg_1_11"
10,4,0,500,20,-568.29255926045,2,"11, 2","all_evals_bbs_rtrg_1_11"
10,4,0,500,20,-565.451033209313,2,"12, 2","all_evals_bbs_rtrg_1_11"
10,4,0,500,20,-567.59428316136,2,"7, 13","all_evals_bbs_rtrg_1_11"
10,4,0,500,20,-566.304934496297,2,"11, 22","all_evals_bbs_rtrg_1_11"
10,4,0,500,20,-596.024204910245,2,"22, 2","all_evals_bbs_rtrg_1_11"
10,4,0,500,20,-599.326757983984,2,"15, 5","all_evals_bbs_rtrg_1_11"
10,4,0,500,20,-587.031534587914,2,"6, 16","all_evals_bbs_rtrg_1_11"
10,4,0,500,20,-669.633292917732,2,"11, 18","all_evals_bbs_rtrg_1_11"
10,4,0,500,20,-579.952521107689,2,"21, 2","all_evals_bbs_rtrg_1_11"
10,4,0,500,20,-711.600800920836,2,"8, 19","all_evals_bbs_rtrg_1_11"
10,4,0,500,20,-638.148325484947,2,"20, 13","all_evals_bbs_rtrg_1_11"
10,4,0,500,20,-650.13164613511,2,"14, 4","all_evals_bbs_rtrg_1_11"
10,4,0,500,20,-664.001639343682,2,"19, 6","all_evals_bbs_rtrg_1_11"
10,4,0,500,20,-765.11675633762,2,"12, 1","all_evals_bbs_rtrg_1_11"
2,6,1,500,20,-557.393792956227,2,"8, 20","all_evals_bbs_rtrg_1_11"
2,6,1,500,20,-516.780515982236,2,"22, 3","all_evals_bbs_rtrg_1_11"
2,6,1,500,20,-503.971296030574,2,"18, 12","all_evals_bbs_rtrg_1_11"
2,6,1,500,20,-459.885234791004,2,"7, 2","all_evals_bbs_rtrg_1_11"
2,6,1,500,20,-522.681351465902,2,"5, 11","all_evals_bbs_rtrg_1_11"
2,6,1,500,20,-515.595650158237,2,"11, 3","all_evals_bbs_rtrg_1_11"
2,6,1,500,20,-452.173689766646,2,"11, 2","all_evals_bbs_rtrg_1_11"
2,6,1,500,20,-460.107675140251,2,"12, 2","all_evals_bbs_rtrg_1_11"
2,6,1,500,20,-545.167684625513,2,"7, 13","all_evals_bbs_rtrg_1_11"
2,6,1,500,20,-464.990135027764,2,"11, 22","all_evals_bbs_rtrg_1_11"
2,6,1,500,20,-442.622367107652,2,"22, 2","all_evals_bbs_rtrg_1_11"
2,6,1,500,20,-526.950420616232,2,"15, 5","all_evals_bbs_rtrg_1_11"
2,6,1,500,20,-480.319863629727,2,"6, 16","all_evals_bbs_rtrg_1_11"
2,6,1,500,20,-503.884652138028,2,"11, 18","all_evals_bbs_rtrg_1_11"
2,6,1,500,20,-449.765484519659,2,"21, 2","all_evals_bbs_rtrg_1_11"
2,6,1,500,20,-564.226736969288,2,"8, 19","all_evals_bbs_rtrg_1_11"
2,6,1,500,20,-517.955868861709,2,"20, 13","all_evals_bbs_rtrg_1_11"
2,6,1,500,20,-506.704305314749,2,"14, 4","all_evals_bbs_rtrg_1_11"
2,6,1,500,20,-498.497854687439,2,"19, 6","all_evals_bbs_rtrg_1_11"
2,6,1,500,20,-608.03564496779,2,"12, 1","all_evals_bbs_rtrg_1_11"
3,6,2,500,20,-516.615075043165,2,"8, 20","all_evals_bbs_rtrg_1_11"
3,6,2,500,20,-463.621241740555,2,"22, 3","all_evals_bbs_rtrg_1_11"
3,6,2,500,20,-458.740518579384,2,"18, 12","all_evals_bbs_rtrg_1_11"
3,6,2,500,20,-571.328668608903,2,"7, 2","all_evals_bbs_rtrg_1_11"
3,6,2,500,20,-455.987470935921,2,"5, 11","all_evals_bbs_rtrg_1_11"
3,6,2,500,20,-483.996003026306,2,"11, 3","all_evals_bbs_rtrg_1_11"
3,6,2,500,20,-392.632981369964,2,"11, 2","all_evals_bbs_rtrg_1_11"
3,6,2,500,20,-382.980001312787,2,"12, 2","all_evals_bbs_rtrg_1_11"
3,6,2,500,20,-571.23786304961,2,"7, 13","all_evals_bbs_rtrg_1_11"
3,6,2,500,20,-420.055023360913,2,"11, 22","all_evals_bbs_rtrg_1_11"
3,6,2,500,20,-374.749384101601,2,"22, 2","all_evals_bbs_rtrg_1_11"
3,6,2,500,20,-490.563495345896,2,"15, 5","all_evals_bbs_rtrg_1_11"
3,6,2,500,20,-486.52826034222,2,"6, 16","all_evals_bbs_rtrg_1_11"
3,6,2,500,20,-461.503384803326,2,"11, 18","all_evals_bbs_rtrg_1_11"
3,6,2,500,20,-394.997824916125,2,"21, 2","all_evals_bbs_rtrg_1_11"
3,6,2,500,20,-546.786883714331,2,"8, 19","all_evals_bbs_rtrg_1_11"
3,6,2,500,20,-525.949805114846,2,"20, 13","all_evals_bbs_rtrg_1_11"
3,6,2,500,20,-420.438910039466,2,"14, 4","all_evals_bbs_rtrg_1_11"
3,6,2,500,20,-499.614943414004,2,"19, 6","all_evals_bbs_rtrg_1_11"
3,6,2,500,20,-482.109097373677,2,"12, 1","all_evals_bbs_rtrg_1_11"
4,6,2,500,20,-546.063038009812,2,"8, 20","all_evals_bbs_rtrg_1_11"
4,6,2,500,20,-529.272808232849,2,"22, 3","all_evals_bbs_rtrg_1_11"
4,6,2,500,20,-483.310336058215,2,"18, 12","all_evals_bbs_rtrg_1_11"
4,6,2,500,20,-582.516832305549,2,"7, 2","all_evals_bbs_rtrg_1_11"
4,6,2,500,20,-463.27607707749,2,"5, 11","all_evals_bbs_rtrg_1_11"
4,6,2,500,20,-565.418491209309,2,"11, 3","all_evals_bbs_rtrg_1_11"
4,6,2,500,20,-421.984299277652,2,"11, 2","all_evals_bbs_rtrg_1_11"
4,6,2,500,20,-408.345229572706,2,"12, 2","all_evals_bbs_rtrg_1_11"
4,6,2,500,20,-552.597059628843,2,"7, 13","all_evals_bbs_rtrg_1_11"
4,6,2,500,20,-429.714725077848,2,"11, 22","all_evals_bbs_rtrg_1_11"
4,6,2,500,20,-384.5238720234,2,"22, 2","all_evals_bbs_rtrg_1_11"
4,6,2,500,20,-505.259657368678,2,"15, 5","all_evals_bbs_rtrg_1_11"
4,6,2,500,20,-564.49537066532,2,"6, 16","all_evals_bbs_rtrg_1_11"
4,6,2,500,20,-503.418474441333,2,"11, 18","all_evals_bbs_rtrg_1_11"
4,6,2,500,20,-430.838050377079,2,"21, 2","all_evals_bbs_rtrg_1_11"
4,6,2,500,20,-533.917861679102,2,"8, 19","all_evals_bbs_rtrg_1_11"
4,6,2,500,20,-503.971598228309,2,"20, 13","all_evals_bbs_rtrg_1_11"
4,6,2,500,20,-446.81056154448,2,"14, 4","all_evals_bbs_rtrg_1_11"
4,6,2,500,20,-563.163237953499,2,"19, 6","all_evals_bbs_rtrg_1_11"
4,6,2,500,20,-498.229046983027,2,"12, 1","all_evals_bbs_rtrg_1_11"
5,6,2,500,20,-535.803954217413,2,"8, 20","all_evals_bbs_rtrg_1_11"
5,6,2,500,20,-537.545556822092,2,"22, 3","all_evals_bbs_rtrg_1_11"
5,6,2,500,20,-513.083229061458,2,"18, 12","all_evals_bbs_rtrg_1_11"
5,6,2,500,20,-589.676887477864,2,"7, 2","all_evals_bbs_rtrg_1_11"
5,6,2,500,20,-427.908052619332,2,"5, 11","all_evals_bbs_rtrg_1_11"
5,6,2,500,20,-633.046468913971,2,"11, 3","all_evals_bbs_rtrg_1_11"
5,6,2,500,20,-416.35340601113,2,"11, 2","all_evals_bbs_rtrg_1_11"
5,6,2,500,20,-415.76559455629,2,"12, 2","all_evals_bbs_rtrg_1_11"
5,6,2,500,20,-557.315423875116,2,"7, 13","all_evals_bbs_rtrg_1_11"
5,6,2,500,20,-413.878145292035,2,"11, 22","all_evals_bbs_rtrg_1_11"
5,6,2,500,20,-384.864645260464,2,"22, 2","all_evals_bbs_rtrg_1_11"
5,6,2,500,20,-479.104397440945,2,"15, 5","all_evals_bbs_rtrg_1_11"
5,6,2,500,20,-580.763689838651,2,"6, 16","all_evals_bbs_rtrg_1_11"
5,6,2,500,20,-491.551033660765,2,"11, 18","all_evals_bbs_rtrg_1_11"
5,6,2,500,20,-430.554091874713,2,"21, 2","all_evals_bbs_rtrg_1_11"
5,6,2,500,20,-556.141253059603,2,"8, 19","all_evals_bbs_rtrg_1_11"
5,6,2,500,20,-496.525937628223,2,"20, 13","all_evals_bbs_rtrg_1_11"
5,6,2,500,20,-440.022977334781,2,"14, 4","all_evals_bbs_rtrg_1_11"
5,6,2,500,20,-585.603478288328,2,"19, 6","all_evals_bbs_rtrg_1_11"
5,6,2,500,20,-513.354175218138,2,"12, 1","all_evals_bbs_rtrg_1_11"
6,6,1,500,20,-600.412421256394,2,"8, 20","all_evals_bbs_rtrg_1_11"
6,6,1,500,20,-557.852970896276,2,"22, 3","all_evals_bbs_rtrg_1_11"
6,6,1,500,20,-589.784387858207,2,"18, 12","all_evals_bbs_rtrg_1_11"
6,6,1,500,20,-575.507817483713,2,"7, 2","all_evals_bbs_rtrg_1_11"
6,6,1,500,20,-533.659349054119,2,"5, 11","all_evals_bbs_rtrg_1_11"
6,6,1,500,20,-752.7567216725,2,"11, 3","all_evals_bbs_rtrg_1_11"
6,6,1,500,20,-479.145540254676,2,"11, 2","all_evals_bbs_rtrg_1_11"
6,6,1,500,20,-463.669062245534,2,"12, 2","all_evals_bbs_rtrg_1_11"
6,6,1,500,20,-584.075975641727,2,"7, 13","all_evals_bbs_rtrg_1_11"
6,6,1,500,20,-490.598252346714,2,"11, 22","all_evals_bbs_rtrg_1_11"
6,6,1,500,20,-461.868901491555,2,"22, 2","all_evals_bbs_rtrg_1_11"
6,6,1,500,20,-545.860398648267,2,"15, 5","all_evals_bbs_rtrg_1_11"
6,6,1,500,20,-558.334575870442,2,"6, 16","all_evals_bbs_rtrg_1_11"
6,6,1,500,20,-579.52898248218,2,"11, 18","all_evals_bbs_rtrg_1_11"
6,6,1,500,20,-487.057283996615,2,"21, 2","all_evals_bbs_rtrg_1_11"
6,6,1,500,20,-601.200080170012,2,"8, 19","all_evals_bbs_rtrg_1_11"
6,6,1,500,20,-565.951926003111,2,"20, 13","all_evals_bbs_rtrg_1_11"
6,6,1,500,20,-539.841099463564,2,"14, 4","all_evals_bbs_rtrg_1_11"
6,6,1,500,20,-563.197291977788,2,"19, 6","all_evals_bbs_rtrg_1_11"
6,6,1,500,20,-613.956264345246,2,"12, 1","all_evals_bbs_rtrg_1_11"
7,6,1,500,20,-608.434912388618,2,"8, 20","all_evals_bbs_rtrg_1_11"
7,6,1,500,20,-550.100952451328,2,"22, 3","all_evals_bbs_rtrg_1_11"
7,6,1,500,20,-579.918443748079,2,"18, 12","all_evals_bbs_rtrg_1_11"
7,6,1,500,20,-579.915878692769,2,"7, 2","all_evals_bbs_rtrg_1_11"
7,6,1,500,20,-546.17561719505,2,"5, 11","all_evals_bbs_rtrg_1_11"
7,6,1,500,20,-702.584646294521,2,"11, 3","all_evals_bbs_rtrg_1_11"
7,6,1,500,20,-481.204785385929,2,"11, 2","all_evals_bbs_rtrg_1_11"
7,6,1,500,20,-465.410441252899,2,"12, 2","all_evals_bbs_rtrg_1_11"
7,6,1,500,20,-576.711952219967,2,"7, 13","all_evals_bbs_rtrg_1_11"
7,6,1,500,20,-495.902727408289,2,"11, 22","all_evals_bbs_rtrg_1_11"
7,6,1,500,20,-469.205516790231,2,"22, 2","all_evals_bbs_rtrg_1_11"
7,6,1,500,20,-580.640886514129,2,"15, 5","all_evals_bbs_rtrg_1_11"
7,6,1,500,20,-565.039440476427,2,"6, 16","all_evals_bbs_rtrg_1_11"
7,6,1,500,20,-576.889421515399,2,"11, 18","all_evals_bbs_rtrg_1_11"
7,6,1,500,20,-495.736356340941,2,"21, 2","all_evals_bbs_rtrg_1_11"
7,6,1,500,20,-603.781938295137,2,"8, 19","all_evals_bbs_rtrg_1_11"
7,6,1,500,20,-550.133324993699,2,"20, 13","all_evals_bbs_rtrg_1_11"
7,6,1,500,20,-574.269695319514,2,"14, 4","all_evals_bbs_rtrg_1_11"
7,6,1,500,20,-598.198259921587,2,"19, 6","all_evals_bbs_rtrg_1_11"
7,6,1,500,20,-660.704458643256,2,"12, 1","all_evals_bbs_rtrg_1_11"
8,6,0,500,20,-638.104720209197,2,"8, 20","all_evals_bbs_rtrg_1_11"
8,6,0,500,20,-651.324473278944,2,"22, 3","all_evals_bbs_rtrg_1_11"
8,6,0,500,20,-574.879785102826,2,"18, 12","all_evals_bbs_rtrg_1_11"
8,6,0,500,20,-629.593987391062,2,"7, 2","all_evals_bbs_rtrg_1_11"
8,6,0,500,20,-627.349605946155,2,"5, 11","all_evals_bbs_rtrg_1_11"
8,6,0,500,20,-661.671082625066,2,"11, 3","all_evals_bbs_rtrg_1_11"
8,6,0,500,20,-554.891623444732,2,"11, 2","all_evals_bbs_rtrg_1_11"
8,6,0,500,20,-546.789952679591,2,"12, 2","all_evals_bbs_rtrg_1_11"
8,6,0,500,20,-568.335721861484,2,"7, 13","all_evals_bbs_rtrg_1_11"
8,6,0,500,20,-552.416906580897,2,"11, 22","all_evals_bbs_rtrg_1_11"
8,6,0,500,20,-584.673189602806,2,"22, 2","all_evals_bbs_rtrg_1_11"
8,6,0,500,20,-602.576143417361,2,"15, 5","all_evals_bbs_rtrg_1_11"
8,6,0,500,20,-580.19987159558,2,"6, 16","all_evals_bbs_rtrg_1_11"
8,6,0,500,20,-564.527419915159,2,"11, 18","all_evals_bbs_rtrg_1_11"
8,6,0,500,20,-576.046546700712,2,"21, 2","all_evals_bbs_rtrg_1_11"
8,6,0,500,20,-659.522725317871,2,"8, 19","all_evals_bbs_rtrg_1_11"
8,6,0,500,20,-618.808865703156,2,"20, 13","all_evals_bbs_rtrg_1_11"
8,6,0,500,20,-633.651358232019,2,"14, 4","all_evals_bbs_rtrg_1_11"
8,6,0,500,20,-622.922901195165,2,"19, 6","all_evals_bbs_rtrg_1_11"
8,6,0,500,20,-751.496119751494,2,"12, 1","all_evals_bbs_rtrg_1_11"
9,6,0,500,20,-641.285274568811,2,"8, 20","all_evals_bbs_rtrg_1_11"
9,6,0,500,20,-682.22210825286,2,"22, 3","all_evals_bbs_rtrg_1_11"
9,6,0,500,20,-584.615889610564,2,"18, 12","all_evals_bbs_rtrg_1_11"
9,6,0,500,20,-635.277255039847,2,"7, 2","all_evals_bbs_rtrg_1_11"
9,6,0,500,20,-635.374505662628,2,"5, 11","all_evals_bbs_rtrg_1_11"
9,6,0,500,20,-756.051994046336,2,"11, 3","all_evals_bbs_rtrg_1_11"
9,6,0,500,20,-563.780061463625,2,"11, 2","all_evals_bbs_rtrg_1_11"
9,6,0,500,20,-558.41348463693,2,"12, 2","all_evals_bbs_rtrg_1_11"
9,6,0,500,20,-571.592799694433,2,"7, 13","all_evals_bbs_rtrg_1_11"
9,6,0,500,20,-559.53507127147,2,"11, 22","all_evals_bbs_rtrg_1_11"
9,6,0,500,20,-603.928828240765,2,"22, 2","all_evals_bbs_rtrg_1_11"
9,6,0,500,20,-606.244669745234,2,"15, 5","all_evals_bbs_rtrg_1_11"
9,6,0,500,20,-577.790525403268,2,"6, 16","all_evals_bbs_rtrg_1_11"
9,6,0,500,20,-568.334659540052,2,"11, 18","all_evals_bbs_rtrg_1_11"
9,6,0,500,20,-575.087718816857,2,"21, 2","all_evals_bbs_rtrg_1_11"
9,6,0,500,20,-685.686591254766,2,"8, 19","all_evals_bbs_rtrg_1_11"
9,6,0,500,20,-619.736762489324,2,"20, 13","all_evals_bbs_rtrg_1_11"
9,6,0,500,20,-643.409969673076,2,"14, 4","all_evals_bbs_rtrg_1_11"
9,6,0,500,20,-645.273425541058,2,"19, 6","all_evals_bbs_rtrg_1_11"
9,6,0,500,20,-758.265899611731,2,"12, 1","all_evals_bbs_rtrg_1_11"
10,6,0,500,20,-646.826601486789,2,"8, 20","all_evals_bbs_rtrg_1_11"
10,6,0,500,20,-673.992218796534,2,"22, 3","all_evals_bbs_rtrg_1_11"
10,6,0,500,20,-580.052597273535,2,"18, 12","all_evals_bbs_rtrg_1_11"
10,6,0,500,20,-636.558600442454,2,"7, 2","all_evals_bbs_rtrg_1_11"
10,6,0,500,20,-634.996813389751,2,"5, 11","all_evals_bbs_rtrg_1_11"
10,6,0,500,20,-771.293699199318,2,"11, 3","all_evals_bbs_rtrg_1_11"
10,6,0,500,20,-569.419723089697,2,"11, 2","all_evals_bbs_rtrg_1_11"
10,6,0,500,20,-573.889668741831,2,"12, 2","all_evals_bbs_rtrg_1_11"
10,6,0,500,20,-569.785884931341,2,"7, 13","all_evals_bbs_rtrg_1_11"
10,6,0,500,20,-560.490374660402,2,"11, 22","all_evals_bbs_rtrg_1_11"
10,6,0,500,20,-597.88570611028,2,"22, 2","all_evals_bbs_rtrg_1_11"
10,6,0,500,20,-608.592053333169,2,"15, 5","all_evals_bbs_rtrg_1_11"
10,6,0,500,20,-596.829766432127,2,"6, 16","all_evals_bbs_rtrg_1_11"
10,6,0,500,20,-554.418577104449,2,"11, 18","all_evals_bbs_rtrg_1_11"
10,6,0,500,20,-573.827854622544,2,"21, 2","all_evals_bbs_rtrg_1_11"
10,6,0,500,20,-687.893486863994,2,"8, 19","all_evals_bbs_rtrg_1_11"
10,6,0,500,20,-630.793770702143,2,"20, 13","all_evals_bbs_rtrg_1_11"
10,6,0,500,20,-648.096886524514,2,"14, 4","all_evals_bbs_rtrg_1_11"
10,6,0,500,20,-643.519802867978,2,"19, 6","all_evals_bbs_rtrg_1_11"
10,6,0,500,20,-771.846704571948,2,"12, 1","all_evals_bbs_rtrg_1_11"
2,8,1,500,20,-584.015042298088,2,"8, 20","all_evals_bbs_rtrg_1_11"
2,8,1,500,20,-528.132546867542,2,"22, 3","all_evals_bbs_rtrg_1_11"
2,8,1,500,20,-501.405439733538,2,"18, 12","all_evals_bbs_rtrg_1_11"
2,8,1,500,20,-529.73581062165,2,"7, 2","all_evals_bbs_rtrg_1_11"
2,8,1,500,20,-504.521728760568,2,"5, 11","all_evals_bbs_rtrg_1_11"
2,8,1,500,20,-516.757701929147,2,"11, 3","all_evals_bbs_rtrg_1_11"
2,8,1,500,20,-442.081227289091,2,"11, 2","all_evals_bbs_rtrg_1_11"
2,8,1,500,20,-438.60240450861,2,"12, 2","all_evals_bbs_rtrg_1_11"
2,8,1,500,20,-588.969099500358,2,"7, 13","all_evals_bbs_rtrg_1_11"
2,8,1,500,20,-482.30887549962,2,"11, 22","all_evals_bbs_rtrg_1_11"
2,8,1,500,20,-455.894391185835,2,"22, 2","all_evals_bbs_rtrg_1_11"
2,8,1,500,20,-489.539917482325,2,"15, 5","all_evals_bbs_rtrg_1_11"
2,8,1,500,20,-474.670825255355,2,"6, 16","all_evals_bbs_rtrg_1_11"
2,8,1,500,20,-503.452340611042,2,"11, 18","all_evals_bbs_rtrg_1_11"
2,8,1,500,20,-443.427213022449,2,"21, 2","all_evals_bbs_rtrg_1_11"
2,8,1,500,20,-594.956946199055,2,"8, 19","all_evals_bbs_rtrg_1_11"
2,8,1,500,20,-527.031512971468,2,"20, 13","all_evals_bbs_rtrg_1_11"
2,8,1,500,20,-477.607193814962,2,"14, 4","all_evals_bbs_rtrg_1_11"
2,8,1,500,20,-537.360706534206,2,"19, 6","all_evals_bbs_rtrg_1_11"
2,8,1,500,20,-560.655809900829,2,"12, 1","all_evals_bbs_rtrg_1_11"
3,8,2,500,20,-515.006085970023,2,"8, 20","all_evals_bbs_rtrg_1_11"
3,8,2,500,20,-459.640643217701,2,"22, 3","all_evals_bbs_rtrg_1_11"
3,8,2,500,20,-450.305441146375,2,"18, 12","all_evals_bbs_rtrg_1_11"
3,8,2,500,20,-574.289141913992,2,"7, 2","all_evals_bbs_rtrg_1_11"
3,8,2,500,20,-459.675906897474,2,"5, 11","all_evals_bbs_rtrg_1_11"
3,8,2,500,20,-485.048112600625,2,"11, 3","all_evals_bbs_rtrg_1_11"
3,8,2,500,20,-394.045524897842,2,"11, 2","all_evals_bbs_rtrg_1_11"
3,8,2,500,20,-384.822449238795,2,"12, 2","all_evals_bbs_rtrg_1_11"
3,8,2,500,20,-545.63192878634,2,"7, 13","all_evals_bbs_rtrg_1_11"
3,8,2,500,20,-417.339914050426,2,"11, 22","all_evals_bbs_rtrg_1_11"
3,8,2,500,20,-370.959161775296,2,"22, 2","all_evals_bbs_rtrg_1_11"
3,8,2,500,20,-468.588337483093,2,"15, 5","all_evals_bbs_rtrg_1_11"
3,8,2,500,20,-495.970735324151,2,"6, 16","all_evals_bbs_rtrg_1_11"
3,8,2,500,20,-464.96037533725,2,"11, 18","all_evals_bbs_rtrg_1_11"
3,8,2,500,20,-393.694085893785,2,"21, 2","all_evals_bbs_rtrg_1_11"
3,8,2,500,20,-519.982087476757,2,"8, 19","all_evals_bbs_rtrg_1_11"
3,8,2,500,20,-500.039969777933,2,"20, 13","all_evals_bbs_rtrg_1_11"
3,8,2,500,20,-396.154904623703,2,"14, 4","all_evals_bbs_rtrg_1_11"
3,8,2,500,20,-505.130159044787,2,"19, 6","all_evals_bbs_rtrg_1_11"
3,8,2,500,20,-480.414279702711,2,"12, 1","all_evals_bbs_rtrg_1_11"
4,8,2,500,20,-513.281051858007,2,"8, 20","all_evals_bbs_rtrg_1_11"
4,8,2,500,20,-619.259409896149,2,"22, 3","all_evals_bbs_rtrg_1_11"
4,8,2,500,20,-502.300761047572,2,"18, 12","all_evals_bbs_rtrg_1_11"
4,8,2,500,20,-572.893427991784,2,"7, 2","all_evals_bbs_rtrg_1_11"
4,8,2,500,20,-458.177874466655,2,"5, 11","all_evals_bbs_rtrg_1_11"
4,8,2,500,20,-714.615971839304,2,"11, 3","all_evals_bbs_rtrg_1_11"
4,8,2,500,20,-423.21739788464,2,"11, 2","all_evals_bbs_rtrg_1_11"
4,8,2,500,20,-385.464013318934,2,"12, 2","all_evals_bbs_rtrg_1_11"
4,8,2,500,20,-526.551560166268,2,"7, 13","all_evals_bbs_rtrg_1_11"
4,8,2,500,20,-430.421920854927,2,"11, 22","all_evals_bbs_rtrg_1_11"
4,8,2,500,20,-370.196286488281,2,"22, 2","all_evals_bbs_rtrg_1_11"
4,8,2,500,20,-474.650184406986,2,"15, 5","all_evals_bbs_rtrg_1_11"
4,8,2,500,20,-537.463695796949,2,"6, 16","all_evals_bbs_rtrg_1_11"
4,8,2,500,20,-558.363260537011,2,"11, 18","all_evals_bbs_rtrg_1_11"
4,8,2,500,20,-415.25733263573,2,"21, 2","all_evals_bbs_rtrg_1_11"
4,8,2,500,20,-577.766943998081,2,"8, 19","all_evals_bbs_rtrg_1_11"
4,8,2,500,20,-482.005625446806,2,"20, 13","all_evals_bbs_rtrg_1_11"
4,8,2,500,20,-447.309569761923,2,"14, 4","all_evals_bbs_rtrg_1_11"
4,8,2,500,20,-540.949862032262,2,"19, 6","all_evals_bbs_rtrg_1_11"
4,8,2,500,20,-493.496773507534,2,"12, 1","all_evals_bbs_rtrg_1_11"
5,8,1,500,20,-595.315775615482,2,"8, 20","all_evals_bbs_rtrg_1_11"
5,8,1,500,20,-564.841241738193,2,"22, 3","all_evals_bbs_rtrg_1_11"
5,8,1,500,20,-546.032879982898,2,"18, 12","all_evals_bbs_rtrg_1_11"
5,8,1,500,20,-578.716548674893,2,"7, 2","all_evals_bbs_rtrg_1_11"
5,8,1,500,20,-527.919167842867,2,"5, 11","all_evals_bbs_rtrg_1_11"
5,8,1,500,20,-539.54060338472,2,"11, 3","all_evals_bbs_rtrg_1_11"
5,8,1,500,20,-479.591702034124,2,"11, 2","all_evals_bbs_rtrg_1_11"
5,8,1,500,20,-464.179702048619,2,"12, 2","all_evals_bbs_rtrg_1_11"
5,8,1,500,20,-579.453853918838,2,"7, 13","all_evals_bbs_rtrg_1_11"
5,8,1,500,20,-495.991522120594,2,"11, 22","all_evals_bbs_rtrg_1_11"
5,8,1,500,20,-466.295402105725,2,"22, 2","all_evals_bbs_rtrg_1_11"
5,8,1,500,20,-548.650418380644,2,"15, 5","all_evals_bbs_rtrg_1_11"
5,8,1,500,20,-511.970504755502,2,"6, 16","all_evals_bbs_rtrg_1_11"
5,8,1,500,20,-540.202689547063,2,"11, 18","all_evals_bbs_rtrg_1_11"
5,8,1,500,20,-481.293711572093,2,"21, 2","all_evals_bbs_rtrg_1_11"
5,8,1,500,20,-596.420671455381,2,"8, 19","all_evals_bbs_rtrg_1_11"
5,8,1,500,20,-538.700763279396,2,"20, 13","all_evals_bbs_rtrg_1_11"
5,8,1,500,20,-548.439337115981,2,"14, 4","all_evals_bbs_rtrg_1_11"
5,8,1,500,20,-559.557799468312,2,"19, 6","all_evals_bbs_rtrg_1_11"
5,8,1,500,20,-645.48588634698,2,"12, 1","all_evals_bbs_rtrg_1_11"
