"","k","seed","ncpts","nit","aicc"
"3289",14,70,2,100,-12.519436148519
"3290",15,70,2,100,-1.87980945097229
"3291",2,72,2,100,34.664833598182
"3292",3,72,2,100,54.5239338441792
"3293",4,72,2,100,89.2555079983797
"3294",5,72,2,100,131.032836783474
"3295",6,72,2,100,210.905958540516
"3296",7,72,2,100,521.575980290621
"3297",8,72,2,100,-990.246785579093
"3298",9,72,2,100,-225.931034495101
"3299",10,72,2,100,-112.976009806784
"3300",11,72,2,100,-67.4478888194272
"3301",12,72,2,100,-46.3358111547211
"3302",13,72,2,100,-23.3163024334893
"3303",14,72,2,100,-15.1347344975141
"3304",15,72,2,100,-4.60185540013217
"3305",2,74,2,100,36.7633787635527
"3306",3,74,2,100,57.13812426665
"3307",4,74,2,100,89.9231879003022
"3308",5,74,2,100,126.735526844244
"3309",6,74,2,100,211.838092481573
"3310",7,74,2,100,522.735531621264
"3311",8,74,2,100,-993.176139717033
"3312",9,74,2,100,-233.658707085352
"3313",10,74,2,100,-121.385824047385
"3314",11,74,2,100,-74.286509017913
"3315",12,74,2,100,-44.7373696771428
"3316",13,74,2,100,-28.3469815028409
"3317",14,74,2,100,-17.2439733297063
"3318",15,74,2,100,-12.3031922664137
"3319",2,76,2,100,36.3558188944576
"3320",3,76,2,100,52.2487756303806
"3321",4,76,2,100,87.8375843282555
"3322",5,76,2,100,131.44733611876
"3323",6,76,2,100,210.88227296196
"3324",7,76,2,100,517.262661697521
"3325",8,76,2,100,-995.428445329234
"3326",9,76,2,100,-232.430744588836
"3327",10,76,2,100,-120.711673169812
"3328",11,76,2,100,-77.0633795184012
"3329",12,76,2,100,-46.8475908358618
"3330",13,76,2,100,-29.5303925239221
"3331",14,76,2,100,-17.6108773713966
"3332",15,76,2,100,-6.36965709788126
"3333",2,78,2,100,32.2179472577474
"3334",3,78,2,100,55.2114608109204
"3335",4,78,2,100,82.1203074306809
"3336",5,78,2,100,124.924934147119
"3337",6,78,2,100,205.442121081137
"3338",7,78,2,100,522.975903104437
"3339",8,78,2,100,-994.13203100772
"3340",9,78,2,100,-228.144586229822
"3341",10,78,2,100,-118.843926420288
"3342",11,78,2,100,-70.5067414037974
"3343",12,78,2,100,-42.9279992173882
"3344",13,78,2,100,-26.9183837664251
"3345",14,78,2,100,-14.4443896126235
"3346",15,78,2,100,-6.12215838154674
"3347",2,80,2,100,36.2790550561616
"3348",3,80,2,100,54.7626828286784
"3349",4,80,2,100,85.2551908235605
"3350",5,80,2,100,130.718073565436
"3351",6,80,2,100,215.155286018594
"3352",7,80,2,100,520.760095796713
"3353",8,80,2,100,-990.209090144839
"3354",9,80,2,100,-228.476264811208
"3355",10,80,2,100,-117.91229782076
"3356",11,80,2,100,-72.3083536187625
"3357",12,80,2,100,-46.6574135655153
"3358",13,80,2,100,-28.0202412994527
"3359",14,80,2,100,-16.2543443192505
"3360",15,80,2,100,-5.307642881834
"3361",2,82,2,100,32.3813207341941
"3362",3,82,2,100,53.5597160919142
"3363",4,82,2,100,85.0693712221991
"3364",5,82,2,100,125.188109287828
"3365",6,82,2,100,207.820663593424
"3366",7,82,2,100,515.624069708651
"3367",8,82,2,100,-994.976615357514
"3368",9,82,2,100,-228.120948575424
"3369",10,82,2,100,-115.458823491859
"3370",11,82,2,100,-70.8795876570069
"3371",12,82,2,100,-45.8058443945559
"3372",13,82,2,100,-27.8460517903087
"3373",14,82,2,100,-15.3526570717214
"3374",15,82,2,100,-9.00051528954327
"3375",2,84,2,100,34.6241909259225
"3376",3,84,2,100,58.8413077147446
"3377",4,84,2,100,84.7593271935742
"3378",5,84,2,100,124.851141262219
"3379",6,84,2,100,202.039091621339
"3380",7,84,2,100,512.558523351017
"3381",8,84,2,100,-997.339882464383
"3382",9,84,2,100,-235.49042333475
"3383",10,84,2,100,-121.052952166892
"3384",11,84,2,100,-75.3964512379701
"3385",12,84,2,100,-47.0536753350329
"3386",13,84,2,100,-29.1753574157556
"3387",14,84,2,100,-17.9029410515716
"3388",15,84,2,100,-10.3241549219834
"3389",2,86,2,100,37.7380205408037
"3390",3,86,2,100,59.1888274726654
"3391",4,86,2,100,90.4402748650719
"3392",5,86,2,100,128.628638440017
"3393",6,86,2,100,209.009941467355
"3394",7,86,2,100,520.519875703758
"3395",8,86,2,100,-992.337664401885
"3396",9,86,2,100,-230.020421381907
"3397",10,86,2,100,-117.369016553171
"3398",11,86,2,100,-69.2410823709183
"3399",12,86,2,100,-42.7749258452418
"3400",13,86,2,100,-25.6937598760074
"3401",14,86,2,100,-16.6232580632783
"3402",15,86,2,100,-3.19969299142377
"3403",2,88,2,100,35.8988347101047
"3404",3,88,2,100,54.8316902180354
"3405",4,88,2,100,89.1886922416031
"3406",5,88,2,100,133.349059584075
"3407",6,88,2,100,214.907057402738
"3408",7,88,2,100,521.016080073562
"3409",8,88,2,100,-991.598912781247
"3410",9,88,2,100,-230.571855919076
"3411",10,88,2,100,-120.431906822003
"3412",11,88,2,100,-73.6978907102908
"3413",12,88,2,100,-47.9271389483193
"3414",13,88,2,100,-29.8189264435574
"3415",14,88,2,100,-19.3514090720114
"3416",15,88,2,100,-8.12428302081543
"3417",2,90,2,100,35.1977383730303
"3418",3,90,2,100,54.6740667518861
"3419",4,90,2,100,82.8598115661482
"3420",5,90,2,100,129.636017315965
"3421",6,90,2,100,208.254497348064
"3422",7,90,2,100,519.373202813261
"3423",8,90,2,100,-992.29165334587
"3424",9,90,2,100,-232.270092449119
"3425",10,90,2,100,-119.368727355189
"3426",11,90,2,100,-72.2396405112506
"3427",12,90,2,100,-48.1072768808603
"3428",13,90,2,100,-29.329530556681
"3429",14,90,2,100,-16.6708844399681
"3430",15,90,2,100,-7.50972974144435
"3431",2,92,2,100,45.3548125951649
"3432",3,92,2,100,54.0687430535682
"3433",4,92,2,100,87.3379085394319
"3434",5,92,2,100,123.780916224972
"3435",6,92,2,100,207.955088108113
"3436",7,92,2,100,519.630173588679
"3437",8,92,2,100,-991.295523354657
"3438",9,92,2,100,-232.458929723051
"3439",10,92,2,100,-118.268637739621
"3440",11,92,2,100,-69.8445704964286
"3441",12,92,2,100,-43.9522956936429
"3442",13,92,2,100,-25.3034397565697
"3443",14,92,2,100,-12.3017783937878
"3444",15,92,2,100,-2.33830822012652
"3445",2,94,2,100,36.4572349724419
"3446",3,94,2,100,49.0159223906125
"3447",4,94,2,100,83.8322397715427
"3448",5,94,2,100,128.064671788778
"3449",6,94,2,100,211.156929930462
"3450",7,94,2,100,520.541016142117
"3451",8,94,2,100,-988.924004122892
"3452",9,94,2,100,-227.669607001987
"3453",10,94,2,100,-113.612110382611
"3454",11,94,2,100,-75.4923613510536
"3455",12,94,2,100,-47.6672338242981
"3456",13,94,2,100,-30.3621733424739
"3457",14,94,2,100,-18.3560852533469
"3458",15,94,2,100,-7.92418430591505
"3459",2,96,2,100,36.3942390259774
"3460",3,96,2,100,57.6929837539357
"3461",4,96,2,100,82.6633509631717
"3462",5,96,2,100,124.234433912892
"3463",6,96,2,100,212.088223607741
"3464",7,96,2,100,520.351741798635
"3465",8,96,2,100,-992.767418151751
"3466",9,96,2,100,-225.979002968875
"3467",10,96,2,100,-113.189585866974
"3468",11,96,2,100,-66.5897208641793
"3469",12,96,2,100,-40.9021184972955
"3470",13,96,2,100,-22.063571822813
"3471",14,96,2,100,-14.4546440386784
"3472",15,96,2,100,-1.37144249964007
"3473",2,98,2,100,38.0114584509112
"3474",3,98,2,100,50.6311257888996
"3475",4,98,2,100,81.5157460583262
"3476",5,98,2,100,129.728436219416
"3477",6,98,2,100,211.876875507338
"3478",7,98,2,100,520.420589827274
"3479",8,98,2,100,-991.697219415055
"3480",9,98,2,100,-229.578339499867
"3481",10,98,2,100,-118.288225548924
"3482",11,98,2,100,-70.0062467368936
"3483",12,98,2,100,-41.2622046856567
"3484",13,98,2,100,-24.4592930272654
"3485",14,98,2,100,-11.7966779125701
"3486",15,98,2,100,-0.552091854215348
"3487",2,100,2,100,34.4480321406048
"3488",3,100,2,100,56.2503387726905
"3489",4,100,2,100,84.1541356792326
"3490",5,100,2,100,129.301782468236
"3491",6,100,2,100,205.260919292336
"3492",7,100,2,100,516.286184836049
"3493",8,100,2,100,-995.012787551431
"3494",9,100,2,100,-229.598720969435
"3495",10,100,2,100,-121.521427775334
"3496",11,100,2,100,-68.7435478049752
"3497",12,100,2,100,-42.5231728018893
"3498",13,100,2,100,-25.4099371469709
"3499",14,100,2,100,-14.6761728414628
"3500",15,100,2,100,-6.51242311106409
"3501",2,102,2,100,35.5888513878269
"3502",3,102,2,100,51.1249248934489
"3503",4,102,2,100,83.0102416143105
"3504",5,102,2,100,129.508966067947
"3505",6,102,2,100,209.478661762884
"3506",7,102,2,100,521.421615392795
"3507",8,102,2,100,-993.904060227517
"3508",9,102,2,100,-231.818305860533
"3509",10,102,2,100,-119.685756617314
"3510",11,102,2,100,-71.5221803700837
"3511",12,102,2,100,-46.3405846177002
"3512",13,102,2,100,-32.0070156340837
"3513",14,102,2,100,-16.0388577151793
"3514",15,102,2,100,-8.4443272051094
"3515",2,104,2,100,34.2435917215512
"3516",3,104,2,100,56.5693063497376
"3517",4,104,2,100,86.8546699396547
"3518",5,104,2,100,129.768752864759
"3519",6,104,2,100,211.670174611451
"3520",7,104,2,100,521.87910545017
"3521",8,104,2,100,-995.372388761832
"3522",9,104,2,100,-233.978937328165
"3523",10,104,2,100,-119.29572794812
"3524",11,104,2,100,-70.5066946275172
"3525",12,104,2,100,-47.1399916517155
"3526",13,104,2,100,-28.7694026232918
"3527",14,104,2,100,-13.6153715719243
"3528",15,104,2,100,-4.42136709587831
"3529",2,106,2,100,31.6872117708293
"3530",3,106,2,100,51.8679121191683
"3531",4,106,2,100,84.3246942601514
"3532",5,106,2,100,126.085440487916
"3533",6,106,2,100,211.65895129059
"3534",7,106,2,100,522.197235733667
"3535",8,106,2,100,-992.594909779483
"3536",9,106,2,100,-229.634099216478
"3537",10,106,2,100,-115.143039479693
"3538",11,106,2,100,-71.3907271042441
"3539",12,106,2,100,-39.9165302546772
"3540",13,106,2,100,-24.0445153659149
"3541",14,106,2,100,-15.547569123661
"3542",15,106,2,100,-4.89758575191635
"3543",2,108,2,100,34.2819209798915
"3544",3,108,2,100,49.9000141088299
"3545",4,108,2,100,80.8690878001819
"3546",5,108,2,100,124.318091556164
"3547",6,108,2,100,210.495586338956
"3548",7,108,2,100,520.694693907635
"3549",8,108,2,100,-992.7918926398
"3550",9,108,2,100,-226.544014415216
"3551",10,108,2,100,-116.164042873349
"3552",11,108,2,100,-74.6632636953592
"3553",12,108,2,100,-46.7389667122513
"3554",13,108,2,100,-26.9729195769763
"3555",14,108,2,100,-11.6489277150241
"3556",15,108,2,100,-2.15636298474683
"3557",2,110,2,100,34.9079996604367
"3558",3,110,2,100,55.6105248590614
"3559",4,110,2,100,84.0377955469545
"3560",5,110,2,100,128.059115594506
"3561",6,110,2,100,206.96394337263
"3562",7,110,2,100,521.383105810869
"3563",8,110,2,100,-989.048084030085
"3564",9,110,2,100,-226.033187248318
"3565",10,110,2,100,-113.453757893796
"3566",11,110,2,100,-66.9143299047545
"3567",12,110,2,100,-40.8954692629277
"3568",13,110,2,100,-25.7686264584606
"3569",14,110,2,100,-15.4660401823528
"3570",15,110,2,100,-5.19723033477783
"3571",2,112,2,100,37.8977403393447
"3572",3,112,2,100,53.4824845232108
"3573",4,112,2,100,83.7230631999235
"3574",5,112,2,100,134.184055529466
"3575",6,112,2,100,216.850313437318
"3576",7,112,2,100,518.674303429733
"3577",8,112,2,100,-992.249283591075
"3578",9,112,2,100,-226.47397546502
"3579",10,112,2,100,-120.242856002434
"3580",11,112,2,100,-72.8237016799122
"3581",12,112,2,100,-47.2647653602382
"3582",13,112,2,100,-28.781024000992
"3583",14,112,2,100,-16.7152776803918
"3584",15,112,2,100,-6.98507122739048
"3585",2,114,2,100,36.7803819780925
"3586",3,114,2,100,48.4504573533348
"3587",4,114,2,100,80.5813909512611
"3588",5,114,2,100,122.338749646973
"3589",6,114,2,100,211.419350634555
"3590",7,114,2,100,517.578270323743
"3591",8,114,2,100,-995.973955453271
"3592",9,114,2,100,-227.246905427195
"3593",10,114,2,100,-114.952491666669
"3594",11,114,2,100,-72.2533307028463
"3595",12,114,2,100,-46.8309074745827
"3596",13,114,2,100,-30.248993696331
"3597",14,114,2,100,-16.6470054881989
"3598",15,114,2,100,-7.78328644267327
"3599",2,116,2,100,34.8740367151979
"3600",3,116,2,100,55.2687647050124
"3601",4,116,2,100,83.995225792239
"3602",5,116,2,100,128.00800552098
"3603",6,116,2,100,214.351524203131
"3604",7,116,2,100,522.268499694958
"3605",8,116,2,100,-992.577841815108
"3606",9,116,2,100,-228.130735475104
"3607",10,116,2,100,-118.415029045713
"3608",11,116,2,100,-71.1464305002991
"3609",12,116,2,100,-40.1900250451328
"3610",13,116,2,100,-31.3158284799609
"3611",14,116,2,100,-15.629647284109
"3612",15,116,2,100,-7.68395203161714
"3613",2,118,2,100,36.3456542497724
"3614",3,118,2,100,57.8717209291643
"3615",4,118,2,100,84.4221722996758
"3616",5,118,2,100,125.046330970977
"3617",6,118,2,100,210.880910277453
"3618",7,118,2,100,519.598787610341
"3619",8,118,2,100,-994.314128248208
"3620",9,118,2,100,-230.483865033755
"3621",10,118,2,100,-117.974295199967
"3622",11,118,2,100,-70.3888299269308
"3623",12,118,2,100,-43.0459424533417
"3624",13,118,2,100,-25.9965332392876
"3625",14,118,2,100,-12.362591901633
"3626",15,118,2,100,-3.9497250697834
"3627",2,120,2,100,36.3886724466309
"3628",3,120,2,100,53.2660384347392
"3629",4,120,2,100,83.4823494713016
"3630",5,120,2,100,125.45948930359
"3631",6,120,2,100,207.020697517702
"3632",7,120,2,100,519.353239573496
"3633",8,120,2,100,-990.511708469319
"3634",9,120,2,100,-226.557131814828
"3635",10,120,2,100,-116.580165527326
"3636",11,120,2,100,-68.8314376186942
"3637",12,120,2,100,-46.0824292179366
"3638",13,120,2,100,-27.6497642173985
"3639",14,120,2,100,-13.3294484251076
"3640",15,120,2,100,-3.94716669063371
"3641",2,122,2,100,35.3818999347708
"3642",3,122,2,100,56.2834424493848
"3643",4,122,2,100,85.092294942829
"3644",5,122,2,100,126.145714707263
"3645",6,122,2,100,209.177566355582
"3646",7,122,2,100,522.751686903794
"3647",8,122,2,100,-989.884549659827
"3648",9,122,2,100,-227.640341584407
"3649",10,122,2,100,-114.599867122891
"3650",11,122,2,100,-69.9684660325885
"3651",12,122,2,100,-44.9455981756313
"3652",13,122,2,100,-29.9034058607162
"3653",14,122,2,100,-14.7302091160638
"3654",15,122,2,100,-3.08759263685741
"3655",2,124,2,100,37.5070276556434
"3656",3,124,2,100,58.1316528151654
"3657",4,124,2,100,83.3214628984579
"3658",5,124,2,100,128.998993584528
"3659",6,124,2,100,211.354458855315
"3660",7,124,2,100,521.116683599487
"3661",8,124,2,100,-987.547231606721
"3662",9,124,2,100,-228.053150072901
"3663",10,124,2,100,-115.326099992022
"3664",11,124,2,100,-69.6953818519863
"3665",12,124,2,100,-46.9491462830765
"3666",13,124,2,100,-31.6122820924296
"3667",14,124,2,100,-18.9602393264976
"3668",15,124,2,100,-10.5492717949544
"3669",2,126,2,100,31.705520149909
"3670",3,126,2,100,67.0716451215215
"3671",4,126,2,100,86.5190747003798
"3672",5,126,2,100,130.069333620823
"3673",6,126,2,100,211.632356290647
"3674",7,126,2,100,520.63229909972
"3675",8,126,2,100,-992.712965686572
"3676",9,126,2,100,-238.10031289557
"3677",10,126,2,100,-126.3654506704
"3678",11,126,2,100,-75.8255888999278
"3679",12,126,2,100,-49.422326985053
"3680",13,126,2,100,-30.2659086672971
"3681",14,126,2,100,-17.2972145186239
"3682",15,126,2,100,-6.71781327887885
"3683",2,128,2,100,35.3046177711408
"3684",3,128,2,100,55.2025486504809
"3685",4,128,2,100,88.0558806973891
"3686",5,128,2,100,126.379787473223
"3687",6,128,2,100,206.489612540472
"3688",7,128,2,100,513.191200078422
"3689",8,128,2,100,-995.819906678983
"3690",9,128,2,100,-228.285930417788
"3691",10,128,2,100,-117.009562691243
"3692",11,128,2,100,-69.353911940112
"3693",12,128,2,100,-42.538342363159
"3694",13,128,2,100,-24.2703617803272
"3695",14,128,2,100,-15.0292638604308
"3696",15,128,2,100,-6.55027475925129
"3697",2,130,2,100,33.9584055257471
"3698",3,130,2,100,53.7440417302033
"3699",4,130,2,100,82.3754077120973
"3700",5,130,2,100,126.137702087061
"3701",6,130,2,100,211.106075614119
"3702",7,130,2,100,521.43340248572
"3703",8,130,2,100,-994.159496354499
"3704",9,130,2,100,-232.575985961809
"3705",10,130,2,100,-120.798038240829
"3706",11,130,2,100,-72.6665939049774
"3707",12,130,2,100,-43.2530887288033
"3708",13,130,2,100,-26.0433092767211
"3709",14,130,2,100,-14.4242739234927
"3710",15,130,2,100,-1.75800841218688
"3711",2,132,2,100,36.3988584874401
"3712",3,132,2,100,59.6369904025117
"3713",4,132,2,100,86.3163530026432
"3714",5,132,2,100,125.213980207439
"3715",6,132,2,100,210.923592683472
"3716",7,132,2,100,521.338928717921
"3717",8,132,2,100,-989.668155992554
"3718",9,132,2,100,-228.962619443208
"3719",10,132,2,100,-116.176037003379
"3720",11,132,2,100,-68.3000204062607
"3721",12,132,2,100,-44.2316781096302
"3722",13,132,2,100,-25.3061178394732
"3723",14,132,2,100,-12.5713974608069
"3724",15,132,2,100,-2.12084736073541
"3725",2,134,2,100,34.8831989529866
"3726",3,134,2,100,51.3490972911351
"3727",4,134,2,100,84.8996435255783
"3728",5,134,2,100,132.45474486025
"3729",6,134,2,100,216.057320260734
"3730",7,134,2,100,520.355319876505
"3731",8,134,2,100,-994.394341949203
"3732",9,134,2,100,-233.96629872377
"3733",10,134,2,100,-116.83801585317
"3734",11,134,2,100,-68.8073654757758
"3735",12,134,2,100,-43.0580668813127
"3736",13,134,2,100,-23.4138673928146
"3737",14,134,2,100,-14.2498499832869
"3738",15,134,2,100,-6.56324006073669
"3739",2,136,2,100,35.5961291538093
"3740",3,136,2,100,61.9619724003068
"3741",4,136,2,100,87.3286532323743
"3742",5,136,2,100,128.689019557354
"3743",6,136,2,100,208.589711595663
"3744",7,136,2,100,522.860082127298
"3745",8,136,2,100,-989.400446955151
"3746",9,136,2,100,-228.56664925847
"3747",10,136,2,100,-117.134396415014
"3748",11,136,2,100,-69.2883078815929
"3749",12,136,2,100,-43.3256816994234
"3750",13,136,2,100,-28.7814917420577
"3751",14,136,2,100,-15.8970942512055
"3752",15,136,2,100,-3.94158921765072
"3753",2,138,2,100,36.0220883588096
"3754",3,138,2,100,54.5093530306508
"3755",4,138,2,100,85.6113971970225
"3756",5,138,2,100,125.83573889513
"3757",6,138,2,100,207.112906499596
"3758",7,138,2,100,518.636203916624
"3759",8,138,2,100,-992.568289793253
"3760",9,138,2,100,-228.69482924181
"3761",10,138,2,100,-113.330914191008
"3762",11,138,2,100,-72.8375165401811
"3763",12,138,2,100,-48.1699214719573
"3764",13,138,2,100,-28.8460056163787
"3765",14,138,2,100,-11.9349024821165
"3766",15,138,2,100,-2.23000376901757
"3767",2,140,2,100,36.7742143131289
"3768",3,140,2,100,46.9316909986212
"3769",4,140,2,100,87.4864915297119
"3770",5,140,2,100,130.360958685004
"3771",6,140,2,100,209.901808654202
"3772",7,140,2,100,516.710149398224
"3773",8,140,2,100,-995.983250860339
"3774",9,140,2,100,-235.40169721359
"3775",10,140,2,100,-115.589977489668
"3776",11,140,2,100,-70.0136863661369
"3777",12,140,2,100,-39.7835617768763
"3778",13,140,2,100,-25.7077530334925
"3779",14,140,2,100,-13.1819661530139
"3780",15,140,2,100,-6.18329526663041
"3781",2,142,2,100,35.6798868336489
"3782",3,142,2,100,55.30641685726
"3783",4,142,2,100,78.6332458732874
"3784",5,142,2,100,121.051507801062
"3785",6,142,2,100,214.477921909085
"3786",7,142,2,100,517.985431532358
"3787",8,142,2,100,-995.792179368369
"3788",9,142,2,100,-231.836694469729
"3789",10,142,2,100,-121.290733279456
"3790",11,142,2,100,-73.7009309810883
"3791",12,142,2,100,-50.939328856339
"3792",13,142,2,100,-34.333351492973
"3793",14,142,2,100,-18.6204706724902
"3794",15,142,2,100,-8.11879843998628
"3795",2,144,2,100,35.8097252785956
"3796",3,144,2,100,56.8639581900533
"3797",4,144,2,100,83.2404953500203
"3798",5,144,2,100,124.391488860432
"3799",6,144,2,100,209.940042680606
"3800",7,144,2,100,524.521021894239
"3801",8,144,2,100,-988.366814075399
"3802",9,144,2,100,-228.416317609506
"3803",10,144,2,100,-113.78929241717
"3804",11,144,2,100,-64.8813581013475
"3805",12,144,2,100,-40.6384471121449
"3806",13,144,2,100,-26.5030069865964
"3807",14,144,2,100,-11.8055911630553
"3808",15,144,2,100,-2.79703605151275
"3809",2,146,2,100,33.8218418600011
"3810",3,146,2,100,57.0169363166374
"3811",4,146,2,100,83.2763454975532
"3812",5,146,2,100,124.788346663673
"3813",6,146,2,100,210.200574799394
"3814",7,146,2,100,521.076517611649
"3815",8,146,2,100,-989.568549422769
"3816",9,146,2,100,-228.760286723725
"3817",10,146,2,100,-116.427443340018
"3818",11,146,2,100,-69.0003962710494
"3819",12,146,2,100,-43.1581353725304
"3820",13,146,2,100,-27.8785949755551
"3821",14,146,2,100,-14.5048407815241
"3822",15,146,2,100,-6.53900210147498
"3823",2,148,2,100,44.7016491345728
"3824",3,148,2,100,55.0685223473663
"3825",4,148,2,100,82.8984930922236
"3826",5,148,2,100,124.71747676173
"3827",6,148,2,100,212.125713626371
"3828",7,148,2,100,519.298626484563
"3829",8,148,2,100,-995.62869304493
"3830",9,148,2,100,-230.72555747758
"3831",10,148,2,100,-118.342033943078
"3832",11,148,2,100,-70.5410916716372
"3833",12,148,2,100,-45.8024049989932
"3834",13,148,2,100,-34.2634503083777
"3835",14,148,2,100,-19.2086078700453
"3836",15,148,2,100,-8.36574192212203
"3837",2,150,2,100,36.571814968423
"3838",3,150,2,100,53.8168968240944
"3839",4,150,2,100,84.9509916867634
"3840",5,150,2,100,128.863029597086
"3841",6,150,2,100,207.934586912124
"3842",7,150,2,100,519.465061233938
"3843",8,150,2,100,-993.122706493831
"3844",9,150,2,100,-234.491323329911
"3845",10,150,2,100,-121.186077038659
"3846",11,150,2,100,-70.4105995092341
"3847",12,150,2,100,-43.9409037105043
"3848",13,150,2,100,-29.3040629336616
"3849",14,150,2,100,-15.1360671387742
"3850",15,150,2,100,-10.070650053686
"3851",2,152,2,100,34.9792640349024
"3852",3,152,2,100,54.7280802174467
"3853",4,152,2,100,82.4366997500213
"3854",5,152,2,100,121.179770281978
"3855",6,152,2,100,206.123582895464
"3856",7,152,2,100,522.137469645002
"3857",8,152,2,100,-993.529801150044
"3858",9,152,2,100,-232.411361236891
"3859",10,152,2,100,-116.359274607206
"3860",11,152,2,100,-68.4626058220812
"3861",12,152,2,100,-44.0764453972241
"3862",13,152,2,100,-28.6175943034955
"3863",14,152,2,100,-16.2347001297234
"3864",15,152,2,100,-5.16514568927062
"3865",2,154,2,100,34.2180451424465
"3866",3,154,2,100,52.6334007095087
"3867",4,154,2,100,80.6309960950238
"3868",5,154,2,100,124.9622142713
"3869",6,154,2,100,211.120619546828
"3870",7,154,2,100,521.085417646021
"3871",8,154,2,100,-993.542751969691
"3872",9,154,2,100,-230.264093500841
"3873",10,154,2,100,-118.052735954482
"3874",11,154,2,100,-70.3855839209521
"3875",12,154,2,100,-44.0448638684386
"3876",13,154,2,100,-28.0428171938641
"3877",14,154,2,100,-14.6836013344165
"3878",15,154,2,100,-3.16259547735402
"3879",2,156,2,100,36.5627415593925
"3880",3,156,2,100,55.0590652527943
"3881",4,156,2,100,82.4823683582337
"3882",5,156,2,100,121.637284221885
"3883",6,156,2,100,207.21677195943
"3884",7,156,2,100,518.058368433053
"3885",8,156,2,100,-998.721309346182
"3886",9,156,2,100,-230.914706660384
"3887",10,156,2,100,-116.762009450887
"3888",11,156,2,100,-71.2015970660657
"3889",12,156,2,100,-43.9696733396565
"3890",13,156,2,100,-25.3188943881461
"3891",14,156,2,100,-15.5258263576041
"3892",15,156,2,100,-3.33547946105372
"3893",2,158,2,100,36.7533898037126
"3894",3,158,2,100,52.8906699272156
"3895",4,158,2,100,80.9253405767003
"3896",5,158,2,100,126.076152098808
"3897",6,158,2,100,207.942617719567
"3898",7,158,2,100,519.805769705089
"3899",8,158,2,100,-993.845862517348
"3900",9,158,2,100,-231.72623580803
"3901",10,158,2,100,-117.893761488324
"3902",11,158,2,100,-72.8545100631923
"3903",12,158,2,100,-46.5014260798292
"3904",13,158,2,100,-31.3765544567736
"3905",14,158,2,100,-16.0451970842701
"3906",15,158,2,100,-6.29152784328937
"3907",2,160,2,100,34.1729178700287
"3908",3,160,2,100,53.4907712539061
"3909",4,160,2,100,89.8170703451569
"3910",5,160,2,100,126.10756662621
"3911",6,160,2,100,210.873733520844
"3912",7,160,2,100,518.958262588199
"3913",8,160,2,100,-994.949583503279
"3914",9,160,2,100,-228.320840722777
"3915",10,160,2,100,-115.323290312092
"3916",11,160,2,100,-67.3072263221271
"3917",12,160,2,100,-45.7605994826964
"3918",13,160,2,100,-26.2015845857891
"3919",14,160,2,100,-12.8971241940791
"3920",15,160,2,100,-0.544182945626972
"3921",2,162,2,100,35.1455153165194
"3922",3,162,2,100,54.2524282236119
"3923",4,162,2,100,85.8759959966374
"3924",5,162,2,100,126.189242581026
"3925",6,162,2,100,208.433347784752
"3926",7,162,2,100,519.257037193887
"3927",8,162,2,100,-994.516666927263
"3928",9,162,2,100,-230.912080676476
"3929",10,162,2,100,-117.612053147982
"3930",11,162,2,100,-72.5810129972807
"3931",12,162,2,100,-48.5262526243453
"3932",13,162,2,100,-28.8492067746215
"3933",14,162,2,100,-12.8424728167319
"3934",15,162,2,100,-8.05006683496902
"3935",2,164,2,100,34.8956487257621
"3936",3,164,2,100,55.2223119510486
"3937",4,164,2,100,84.3658470233389
"3938",5,164,2,100,130.021636058739
"3939",6,164,2,100,214.173093037976
"3940",7,164,2,100,522.064583328275
"3941",8,164,2,100,-991.452941184661
"3942",9,164,2,100,-233.122261604338
"3943",10,164,2,100,-120.879378334265
"3944",11,164,2,100,-72.1780027613292
"3945",12,164,2,100,-44.350298589222
"3946",13,164,2,100,-28.5020613178619
"3947",14,164,2,100,-16.6300120510147
"3948",15,164,2,100,-4.8290057234326
"3949",2,166,2,100,35.1728683179976
"3950",3,166,2,100,50.3980101584117
"3951",4,166,2,100,81.6249981910205
"3952",5,166,2,100,120.01550384606
"3953",6,166,2,100,206.849084124353
"3954",7,166,2,100,515.631085944122
"3955",8,166,2,100,-998.236509322673
"3956",9,166,2,100,-234.430988255614
"3957",10,166,2,100,-118.48497717013
"3958",11,166,2,100,-71.6930125557973
"3959",12,166,2,100,-44.2457935928624
"3960",13,166,2,100,-26.9011147940847
"3961",14,166,2,100,-14.0521971609843
"3962",15,166,2,100,-1.99163209442804
"3963",2,168,2,100,33.6755181975503
"3964",3,168,2,100,53.7155117136068
"3965",4,168,2,100,83.2031587768136
"3966",5,168,2,100,125.188171208187
"3967",6,168,2,100,207.847277727631
"3968",7,168,2,100,521.006677985534
"3969",8,168,2,100,-994.318884591118
"3970",9,168,2,100,-231.210833421136
"3971",10,168,2,100,-116.034914973835
"3972",11,168,2,100,-71.4000231933371
"3973",12,168,2,100,-45.5863098586977
"3974",13,168,2,100,-31.9274317765125
"3975",14,168,2,100,-18.9561131814987
"3976",15,168,2,100,-8.95768621339528
"3977",2,170,2,100,35.8658692158145
"3978",3,170,2,100,55.4909966680674
"3979",4,170,2,100,85.1194614305323
"3980",5,170,2,100,129.249074311693
"3981",6,170,2,100,211.273727781729
"3982",7,170,2,100,519.409652512535
"3983",8,170,2,100,-991.967886952777
