"k","seed","cpts","nit","nfolds","sum_loglik","ntests","test_steps","dataset"
5,16,1,500,20,-185.892946573631,2,"2, 11","all_evals_toy_directional_changepoint"
5,16,1,500,20,-189.449718163091,2,"8, 16","all_evals_toy_directional_changepoint"
5,16,1,500,20,-23.7553773430488,2,"17, 27","all_evals_toy_directional_changepoint"
5,16,1,500,20,-217.171314710706,2,"30, 2","all_evals_toy_directional_changepoint"
5,16,1,500,20,-29.0509550599189,2,"29, 15","all_evals_toy_directional_changepoint"
5,16,1,500,20,-150.444463335208,2,"27, 5","all_evals_toy_directional_changepoint"
5,16,1,500,20,-174.01182030998,2,"25, 6","all_evals_toy_directional_changepoint"
6,16,1,500,20,-210.045906057821,2,"8, 20","all_evals_toy_directional_changepoint"
6,16,1,500,20,-30.6622986426585,2,"22, 29","all_evals_toy_directional_changepoint"
6,16,1,500,20,-332.30325989619,2,"3, 23","all_evals_toy_directional_changepoint"
6,16,1,500,20,-35.9611811927115,2,"20, 15","all_evals_toy_directional_changepoint"
6,16,1,500,20,-301.498288690227,2,"12, 7","all_evals_toy_directional_changepoint"
6,16,1,500,20,-34.8103878803115,2,"22, 28","all_evals_toy_directional_changepoint"
6,16,1,500,20,-207.021831266,2,"26, 2","all_evals_toy_directional_changepoint"
6,16,1,500,20,-151.259481770697,2,"5, 30","all_evals_toy_directional_changepoint"
6,16,1,500,20,-149.735352403922,2,"6, 16","all_evals_toy_directional_changepoint"
6,16,1,500,20,-199.617986364162,2,"8, 27","all_evals_toy_directional_changepoint"
6,16,1,500,20,-336.172376223831,2,"22, 3","all_evals_toy_directional_changepoint"
6,16,1,500,20,-53.6459407422204,2,"11, 24","all_evals_toy_directional_changepoint"
6,16,1,500,20,-224.336952889752,2,"2, 16","all_evals_toy_directional_changepoint"
6,16,1,500,20,-185.866772213004,2,"2, 11","all_evals_toy_directional_changepoint"
6,16,1,500,20,-206.477951570496,2,"8, 16","all_evals_toy_directional_changepoint"
6,16,1,500,20,-23.5835241679111,2,"17, 27","all_evals_toy_directional_changepoint"
6,16,1,500,20,-213.905890974282,2,"30, 2","all_evals_toy_directional_changepoint"
6,16,1,500,20,-28.2443478556478,2,"29, 15","all_evals_toy_directional_changepoint"
6,16,1,500,20,-139.250601110463,2,"27, 5","all_evals_toy_directional_changepoint"
6,16,1,500,20,-172.058651324717,2,"25, 6","all_evals_toy_directional_changepoint"
7,16,1,500,20,-183.329018207522,2,"8, 20","all_evals_toy_directional_changepoint"
7,16,1,500,20,-29.8891384614391,2,"22, 29","all_evals_toy_directional_changepoint"
7,16,1,500,20,-338.795141325294,2,"3, 23","all_evals_toy_directional_changepoint"
7,16,1,500,20,-49.142298200571,2,"20, 15","all_evals_toy_directional_changepoint"
7,16,1,500,20,-306.232946575374,2,"12, 7","all_evals_toy_directional_changepoint"
7,16,1,500,20,-33.7756648399093,2,"22, 28","all_evals_toy_directional_changepoint"
7,16,1,500,20,-220.490130818496,2,"26, 2","all_evals_toy_directional_changepoint"
7,16,1,500,20,-183.369230700635,2,"5, 30","all_evals_toy_directional_changepoint"
7,16,1,500,20,-123.70274152953,2,"6, 16","all_evals_toy_directional_changepoint"
7,16,1,500,20,-166.797876560179,2,"8, 27","all_evals_toy_directional_changepoint"
7,16,1,500,20,-339.268014029021,2,"22, 3","all_evals_toy_directional_changepoint"
7,16,1,500,20,-60.4815546328684,2,"11, 24","all_evals_toy_directional_changepoint"
7,16,1,500,20,-237.012463790401,2,"2, 16","all_evals_toy_directional_changepoint"
7,16,1,500,20,-192.157395626531,2,"2, 11","all_evals_toy_directional_changepoint"
7,16,1,500,20,-194.66498222992,2,"8, 16","all_evals_toy_directional_changepoint"
7,16,1,500,20,-24.9521452055288,2,"17, 27","all_evals_toy_directional_changepoint"
7,16,1,500,20,-231.334960635339,2,"30, 2","all_evals_toy_directional_changepoint"
7,16,1,500,20,-35.6217614015994,2,"29, 15","all_evals_toy_directional_changepoint"
7,16,1,500,20,-157.565288073812,2,"27, 5","all_evals_toy_directional_changepoint"
7,16,1,500,20,-154.664854346725,2,"25, 6","all_evals_toy_directional_changepoint"
8,16,1,500,20,-153.557037956984,2,"8, 20","all_evals_toy_directional_changepoint"
8,16,1,500,20,-33.5497455640457,2,"22, 29","all_evals_toy_directional_changepoint"
8,16,1,500,20,-346.658621547907,2,"3, 23","all_evals_toy_directional_changepoint"
8,16,1,500,20,-37.2954731589864,2,"20, 15","all_evals_toy_directional_changepoint"
8,16,1,500,20,-282.799124200446,2,"12, 7","all_evals_toy_directional_changepoint"
8,16,1,500,20,-37.953291052699,2,"22, 28","all_evals_toy_directional_changepoint"
8,16,1,500,20,-230.884496372352,2,"26, 2","all_evals_toy_directional_changepoint"
8,16,1,500,20,-185.752004547831,2,"5, 30","all_evals_toy_directional_changepoint"
8,16,1,500,20,-150.343226546699,2,"6, 16","all_evals_toy_directional_changepoint"
8,16,1,500,20,-189.611676950226,2,"8, 27","all_evals_toy_directional_changepoint"
8,16,1,500,20,-343.92175667238,2,"22, 3","all_evals_toy_directional_changepoint"
8,16,1,500,20,-37.6672809775974,2,"11, 24","all_evals_toy_directional_changepoint"
8,16,1,500,20,-234.663305760705,2,"2, 16","all_evals_toy_directional_changepoint"
8,16,1,500,20,-204.548985869887,2,"2, 11","all_evals_toy_directional_changepoint"
8,16,1,500,20,-169.577197678245,2,"8, 16","all_evals_toy_directional_changepoint"
8,16,1,500,20,-26.1020596603952,2,"17, 27","all_evals_toy_directional_changepoint"
8,16,1,500,20,-230.409404581477,2,"30, 2","all_evals_toy_directional_changepoint"
8,16,1,500,20,-30.1896434331229,2,"29, 15","all_evals_toy_directional_changepoint"
8,16,1,500,20,-200.262309249691,2,"27, 5","all_evals_toy_directional_changepoint"
8,16,1,500,20,-152.431888244206,2,"25, 6","all_evals_toy_directional_changepoint"
9,16,0,500,20,-39.810759253684,2,"8, 20","all_evals_toy_directional_changepoint"
9,16,0,500,20,-76.3612742713326,2,"22, 29","all_evals_toy_directional_changepoint"
9,16,0,500,20,-388.349939348277,2,"3, 23","all_evals_toy_directional_changepoint"
9,16,0,500,20,-53.1666701655362,2,"20, 15","all_evals_toy_directional_changepoint"
9,16,0,500,20,-33.9716330621771,2,"12, 7","all_evals_toy_directional_changepoint"
9,16,0,500,20,-94.6467735833427,2,"22, 28","all_evals_toy_directional_changepoint"
9,16,0,500,20,-318.668609842587,2,"26, 2","all_evals_toy_directional_changepoint"
9,16,0,500,20,-308.221387297813,2,"5, 30","all_evals_toy_directional_changepoint"
9,16,0,500,20,-40.7570808485947,2,"6, 16","all_evals_toy_directional_changepoint"
9,16,0,500,20,-49.0624593774855,2,"8, 27","all_evals_toy_directional_changepoint"
9,16,0,500,20,-388.481566326323,2,"22, 3","all_evals_toy_directional_changepoint"
9,16,0,500,20,-57.7445062956132,2,"11, 24","all_evals_toy_directional_changepoint"
9,16,0,500,20,-319.952459654075,2,"2, 16","all_evals_toy_directional_changepoint"
9,16,0,500,20,-331.207952509914,2,"2, 11","all_evals_toy_directional_changepoint"
9,16,0,500,20,-45.5118353977522,2,"8, 16","all_evals_toy_directional_changepoint"
9,16,0,500,20,-65.7859278205686,2,"17, 27","all_evals_toy_directional_changepoint"
9,16,0,500,20,-330.076412689579,2,"30, 2","all_evals_toy_directional_changepoint"
9,16,0,500,20,-72.3473160693677,2,"29, 15","all_evals_toy_directional_changepoint"
9,16,0,500,20,-286.737197261329,2,"27, 5","all_evals_toy_directional_changepoint"
9,16,0,500,20,-43.728100746666,2,"25, 6","all_evals_toy_directional_changepoint"
10,16,0,500,20,-39.5899029001636,2,"8, 20","all_evals_toy_directional_changepoint"
10,16,0,500,20,-75.5274563148627,2,"22, 29","all_evals_toy_directional_changepoint"
10,16,0,500,20,-389.153773049283,2,"3, 23","all_evals_toy_directional_changepoint"
10,16,0,500,20,-52.6161096926618,2,"20, 15","all_evals_toy_directional_changepoint"
10,16,0,500,20,-33.7788116131762,2,"12, 7","all_evals_toy_directional_changepoint"
10,16,0,500,20,-93.5789652699025,2,"22, 28","all_evals_toy_directional_changepoint"
10,16,0,500,20,-319.451391833987,2,"26, 2","all_evals_toy_directional_changepoint"
10,16,0,500,20,-308.824312628822,2,"5, 30","all_evals_toy_directional_changepoint"
10,16,0,500,20,-40.5861768311619,2,"6, 16","all_evals_toy_directional_changepoint"
10,16,0,500,20,-48.7489418640762,2,"8, 27","all_evals_toy_directional_changepoint"
10,16,0,500,20,-389.278458431044,2,"22, 3","all_evals_toy_directional_changepoint"
10,16,0,500,20,-57.1778502775364,2,"11, 24","all_evals_toy_directional_changepoint"
10,16,0,500,20,-320.65995398801,2,"2, 16","all_evals_toy_directional_changepoint"
10,16,0,500,20,-331.85882235984,2,"2, 11","all_evals_toy_directional_changepoint"
10,16,0,500,20,-45.1467450777801,2,"8, 16","all_evals_toy_directional_changepoint"
10,16,0,500,20,-65.0214469704739,2,"17, 27","all_evals_toy_directional_changepoint"
10,16,0,500,20,-330.848170283611,2,"30, 2","all_evals_toy_directional_changepoint"
10,16,0,500,20,-71.565336650019,2,"29, 15","all_evals_toy_directional_changepoint"
10,16,0,500,20,-287.382078590349,2,"27, 5","all_evals_toy_directional_changepoint"
10,16,0,500,20,-43.6392796519742,2,"25, 6","all_evals_toy_directional_changepoint"
2,18,1,500,20,-185.612305243506,2,"8, 20","all_evals_toy_directional_changepoint"
2,18,1,500,20,-29.5566424403072,2,"22, 29","all_evals_toy_directional_changepoint"
2,18,1,500,20,-343.137824441305,2,"3, 23","all_evals_toy_directional_changepoint"
2,18,1,500,20,-28.2542097179983,2,"20, 15","all_evals_toy_directional_changepoint"
2,18,1,500,20,-309.229018442089,2,"12, 7","all_evals_toy_directional_changepoint"
2,18,1,500,20,-33.5544299541636,2,"22, 28","all_evals_toy_directional_changepoint"
2,18,1,500,20,-233.39772914812,2,"26, 2","all_evals_toy_directional_changepoint"
2,18,1,500,20,-186.164912615676,2,"5, 30","all_evals_toy_directional_changepoint"
2,18,1,500,20,-166.607725078436,2,"6, 16","all_evals_toy_directional_changepoint"
2,18,1,500,20,-195.925956174593,2,"8, 27","all_evals_toy_directional_changepoint"
2,18,1,500,20,-343.198393842738,2,"22, 3","all_evals_toy_directional_changepoint"
2,18,1,500,20,-34.5713984745391,2,"11, 24","all_evals_toy_directional_changepoint"
2,18,1,500,20,-228.418481753666,2,"2, 16","all_evals_toy_directional_changepoint"
2,18,1,500,20,-198.562306692144,2,"2, 11","all_evals_toy_directional_changepoint"
2,18,1,500,20,-174.043456116026,2,"8, 16","all_evals_toy_directional_changepoint"
2,18,1,500,20,-25.0831300673846,2,"17, 27","all_evals_toy_directional_changepoint"
2,18,1,500,20,-232.003529130383,2,"30, 2","all_evals_toy_directional_changepoint"
2,18,1,500,20,-28.8599441320754,2,"29, 15","all_evals_toy_directional_changepoint"
2,18,1,500,20,-188.179997608488,2,"27, 5","all_evals_toy_directional_changepoint"
2,18,1,500,20,-174.716166202945,2,"25, 6","all_evals_toy_directional_changepoint"
3,18,1,500,20,-176.454189804406,2,"8, 20","all_evals_toy_directional_changepoint"
3,18,1,500,20,-33.5833373709729,2,"22, 29","all_evals_toy_directional_changepoint"
3,18,1,500,20,-339.407655781996,2,"3, 23","all_evals_toy_directional_changepoint"
3,18,1,500,20,-39.1658946798508,2,"20, 15","all_evals_toy_directional_changepoint"
3,18,1,500,20,-299.005603360199,2,"12, 7","all_evals_toy_directional_changepoint"
3,18,1,500,20,-38.278701736347,2,"22, 28","all_evals_toy_directional_changepoint"
3,18,1,500,20,-236.243516914209,2,"26, 2","all_evals_toy_directional_changepoint"
3,18,1,500,20,-208.20355904428,2,"5, 30","all_evals_toy_directional_changepoint"
3,18,1,500,20,-147.783949732502,2,"6, 16","all_evals_toy_directional_changepoint"
3,18,1,500,20,-195.27596174874,2,"8, 27","all_evals_toy_directional_changepoint"
3,18,1,500,20,-342.183045525012,2,"22, 3","all_evals_toy_directional_changepoint"
3,18,1,500,20,-39.9911043196532,2,"11, 24","all_evals_toy_directional_changepoint"
3,18,1,500,20,-236.382299249119,2,"2, 16","all_evals_toy_directional_changepoint"
3,18,1,500,20,-211.60919046267,2,"2, 11","all_evals_toy_directional_changepoint"
3,18,1,500,20,-184.505858687582,2,"8, 16","all_evals_toy_directional_changepoint"
3,18,1,500,20,-26.2728973521483,2,"17, 27","all_evals_toy_directional_changepoint"
3,18,1,500,20,-238.540834837794,2,"30, 2","all_evals_toy_directional_changepoint"
3,18,1,500,20,-32.3642922952819,2,"29, 15","all_evals_toy_directional_changepoint"
3,18,1,500,20,-177.861344737774,2,"27, 5","all_evals_toy_directional_changepoint"
3,18,1,500,20,-178.173934074333,2,"25, 6","all_evals_toy_directional_changepoint"
4,18,1,500,20,-167.560137609506,2,"8, 20","all_evals_toy_directional_changepoint"
4,18,1,500,20,-32.2263755625776,2,"22, 29","all_evals_toy_directional_changepoint"
4,18,1,500,20,-339.25207648148,2,"3, 23","all_evals_toy_directional_changepoint"
4,18,1,500,20,-51.461585034874,2,"20, 15","all_evals_toy_directional_changepoint"
4,18,1,500,20,-309.25254847467,2,"12, 7","all_evals_toy_directional_changepoint"
4,18,1,500,20,-36.3529925920583,2,"22, 28","all_evals_toy_directional_changepoint"
4,18,1,500,20,-245.252086063531,2,"26, 2","all_evals_toy_directional_changepoint"
4,18,1,500,20,-191.252310030996,2,"5, 30","all_evals_toy_directional_changepoint"
4,18,1,500,20,-119.481901022901,2,"6, 16","all_evals_toy_directional_changepoint"
4,18,1,500,20,-198.496960185465,2,"8, 27","all_evals_toy_directional_changepoint"
4,18,1,500,20,-341.475187308698,2,"22, 3","all_evals_toy_directional_changepoint"
4,18,1,500,20,-47.0818724386348,2,"11, 24","all_evals_toy_directional_changepoint"
4,18,1,500,20,-240.214254031182,2,"2, 16","all_evals_toy_directional_changepoint"
4,18,1,500,20,-194.908487488249,2,"2, 11","all_evals_toy_directional_changepoint"
4,18,1,500,20,-175.286439086752,2,"8, 16","all_evals_toy_directional_changepoint"
4,18,1,500,20,-28.379868569487,2,"17, 27","all_evals_toy_directional_changepoint"
4,18,1,500,20,-248.250517206687,2,"30, 2","all_evals_toy_directional_changepoint"
4,18,1,500,20,-39.9556426184554,2,"29, 15","all_evals_toy_directional_changepoint"
4,18,1,500,20,-195.801548822586,2,"27, 5","all_evals_toy_directional_changepoint"
4,18,1,500,20,-134.580212854723,2,"25, 6","all_evals_toy_directional_changepoint"
5,18,2,500,20,-187.51651774012,2,"8, 20","all_evals_toy_directional_changepoint"
5,18,2,500,20,-24.15080390351,2,"22, 29","all_evals_toy_directional_changepoint"
5,18,2,500,20,-338.397001021058,2,"3, 23","all_evals_toy_directional_changepoint"
5,18,2,500,20,-28.9917149945889,2,"20, 15","all_evals_toy_directional_changepoint"
5,18,2,500,20,-259.043877646673,2,"12, 7","all_evals_toy_directional_changepoint"
5,18,2,500,20,-26.9993216383411,2,"22, 28","all_evals_toy_directional_changepoint"
5,18,2,500,20,-209.037042360682,2,"26, 2","all_evals_toy_directional_changepoint"
5,18,2,500,20,-199.104269187618,2,"5, 30","all_evals_toy_directional_changepoint"
5,18,2,500,20,-176.438048999667,2,"6, 16","all_evals_toy_directional_changepoint"
5,18,2,500,20,-130.555943819623,2,"8, 27","all_evals_toy_directional_changepoint"
5,18,2,500,20,-337.963781329741,2,"22, 3","all_evals_toy_directional_changepoint"
5,18,2,500,20,-31.476260726907,2,"11, 24","all_evals_toy_directional_changepoint"
5,18,2,500,20,-189.808589986315,2,"2, 16","all_evals_toy_directional_changepoint"
5,18,2,500,20,-179.757805715459,2,"2, 11","all_evals_toy_directional_changepoint"
5,18,2,500,20,-193.325998769918,2,"8, 16","all_evals_toy_directional_changepoint"
5,18,2,500,20,-23.130869754836,2,"17, 27","all_evals_toy_directional_changepoint"
5,18,2,500,20,-195.547795586732,2,"30, 2","all_evals_toy_directional_changepoint"
5,18,2,500,20,-24.4127990066448,2,"29, 15","all_evals_toy_directional_changepoint"
5,18,2,500,20,-173.987825631796,2,"27, 5","all_evals_toy_directional_changepoint"
5,18,2,500,20,-171.120782232263,2,"25, 6","all_evals_toy_directional_changepoint"
6,18,1,500,20,-171.40007006823,2,"8, 20","all_evals_toy_directional_changepoint"
6,18,1,500,20,-34.5350290310367,2,"22, 29","all_evals_toy_directional_changepoint"
6,18,1,500,20,-359.296212439725,2,"3, 23","all_evals_toy_directional_changepoint"
6,18,1,500,20,-42.9767335866823,2,"20, 15","all_evals_toy_directional_changepoint"
6,18,1,500,20,-315.670193547034,2,"12, 7","all_evals_toy_directional_changepoint"
6,18,1,500,20,-38.5067428665028,2,"22, 28","all_evals_toy_directional_changepoint"
6,18,1,500,20,-232.012221659307,2,"26, 2","all_evals_toy_directional_changepoint"
6,18,1,500,20,-200.861427841648,2,"5, 30","all_evals_toy_directional_changepoint"
6,18,1,500,20,-148.293996432189,2,"6, 16","all_evals_toy_directional_changepoint"
6,18,1,500,20,-181.488636239951,2,"8, 27","all_evals_toy_directional_changepoint"
6,18,1,500,20,-357.165698143169,2,"22, 3","all_evals_toy_directional_changepoint"
6,18,1,500,20,-34.8632062639234,2,"11, 24","all_evals_toy_directional_changepoint"
6,18,1,500,20,-237.566277173562,2,"2, 16","all_evals_toy_directional_changepoint"
6,18,1,500,20,-202.626465694584,2,"2, 11","all_evals_toy_directional_changepoint"
6,18,1,500,20,-198.529142574229,2,"8, 16","all_evals_toy_directional_changepoint"
6,18,1,500,20,-25.7285279192662,2,"17, 27","all_evals_toy_directional_changepoint"
6,18,1,500,20,-232.274929599789,2,"30, 2","all_evals_toy_directional_changepoint"
6,18,1,500,20,-29.6671413314451,2,"29, 15","all_evals_toy_directional_changepoint"
6,18,1,500,20,-174.053646246092,2,"27, 5","all_evals_toy_directional_changepoint"
6,18,1,500,20,-190.275720260465,2,"25, 6","all_evals_toy_directional_changepoint"
7,18,1,500,20,-168.333195436976,2,"8, 20","all_evals_toy_directional_changepoint"
7,18,1,500,20,-34.6946402577552,2,"22, 29","all_evals_toy_directional_changepoint"
7,18,1,500,20,-338.574436377273,2,"3, 23","all_evals_toy_directional_changepoint"
7,18,1,500,20,-35.2999855242022,2,"20, 15","all_evals_toy_directional_changepoint"
7,18,1,500,20,-263.375983119815,2,"12, 7","all_evals_toy_directional_changepoint"
7,18,1,500,20,-38.762134789001,2,"22, 28","all_evals_toy_directional_changepoint"
7,18,1,500,20,-238.603612480775,2,"26, 2","all_evals_toy_directional_changepoint"
7,18,1,500,20,-191.405454388763,2,"5, 30","all_evals_toy_directional_changepoint"
7,18,1,500,20,-133.148415960492,2,"6, 16","all_evals_toy_directional_changepoint"
7,18,1,500,20,-153.659790027834,2,"8, 27","all_evals_toy_directional_changepoint"
7,18,1,500,20,-337.553956738219,2,"22, 3","all_evals_toy_directional_changepoint"
7,18,1,500,20,-34.4101111702721,2,"11, 24","all_evals_toy_directional_changepoint"
7,18,1,500,20,-231.805833302976,2,"2, 16","all_evals_toy_directional_changepoint"
7,18,1,500,20,-212.041097559095,2,"2, 11","all_evals_toy_directional_changepoint"
7,18,1,500,20,-154.03495695966,2,"8, 16","all_evals_toy_directional_changepoint"
7,18,1,500,20,-26.9098404942543,2,"17, 27","all_evals_toy_directional_changepoint"
7,18,1,500,20,-235.161069954838,2,"30, 2","all_evals_toy_directional_changepoint"
7,18,1,500,20,-31.4117532063307,2,"29, 15","all_evals_toy_directional_changepoint"
7,18,1,500,20,-183.024672370507,2,"27, 5","all_evals_toy_directional_changepoint"
7,18,1,500,20,-145.225488671503,2,"25, 6","all_evals_toy_directional_changepoint"
8,18,0,500,20,-39.7830551119872,2,"8, 20","all_evals_toy_directional_changepoint"
8,18,0,500,20,-77.1233184414352,2,"22, 29","all_evals_toy_directional_changepoint"
8,18,0,500,20,-386.706160395323,2,"3, 23","all_evals_toy_directional_changepoint"
8,18,0,500,20,-53.4093904177935,2,"20, 15","all_evals_toy_directional_changepoint"
8,18,0,500,20,-33.8063443169494,2,"12, 7","all_evals_toy_directional_changepoint"
8,18,0,500,20,-95.5654917150247,2,"22, 28","all_evals_toy_directional_changepoint"
8,18,0,500,20,-317.917279864128,2,"26, 2","all_evals_toy_directional_changepoint"
8,18,0,500,20,-308.057483474672,2,"5, 30","all_evals_toy_directional_changepoint"
8,18,0,500,20,-40.4103724544501,2,"6, 16","all_evals_toy_directional_changepoint"
8,18,0,500,20,-49.1002704952884,2,"8, 27","all_evals_toy_directional_changepoint"
8,18,0,500,20,-387.012291382328,2,"22, 3","all_evals_toy_directional_changepoint"
8,18,0,500,20,-58.1677113364902,2,"11, 24","all_evals_toy_directional_changepoint"
8,18,0,500,20,-319.388953971074,2,"2, 16","all_evals_toy_directional_changepoint"
8,18,0,500,20,-331.08973684017,2,"2, 11","all_evals_toy_directional_changepoint"
8,18,0,500,20,-45.2901657638637,2,"8, 16","all_evals_toy_directional_changepoint"
8,18,0,500,20,-66.2340100607688,2,"17, 27","all_evals_toy_directional_changepoint"
8,18,0,500,20,-329.54262012179,2,"30, 2","all_evals_toy_directional_changepoint"
8,18,0,500,20,-72.7318181619089,2,"29, 15","all_evals_toy_directional_changepoint"
8,18,0,500,20,-286.466723089486,2,"27, 5","all_evals_toy_directional_changepoint"
8,18,0,500,20,-43.576225932774,2,"25, 6","all_evals_toy_directional_changepoint"
9,18,0,500,20,-39.8345321731024,2,"8, 20","all_evals_toy_directional_changepoint"
9,18,0,500,20,-76.6509449565746,2,"22, 29","all_evals_toy_directional_changepoint"
9,18,0,500,20,-386.73250766096,2,"3, 23","all_evals_toy_directional_changepoint"
9,18,0,500,20,-52.8598548785229,2,"20, 15","all_evals_toy_directional_changepoint"
9,18,0,500,20,-33.7698350439914,2,"12, 7","all_evals_toy_directional_changepoint"
9,18,0,500,20,-94.8469863975688,2,"22, 28","all_evals_toy_directional_changepoint"
9,18,0,500,20,-318.201863201518,2,"26, 2","all_evals_toy_directional_changepoint"
9,18,0,500,20,-307.772622597829,2,"5, 30","all_evals_toy_directional_changepoint"
9,18,0,500,20,-40.5313118712452,2,"6, 16","all_evals_toy_directional_changepoint"
9,18,0,500,20,-49.2063512180803,2,"8, 27","all_evals_toy_directional_changepoint"
9,18,0,500,20,-387.142329562605,2,"22, 3","all_evals_toy_directional_changepoint"
9,18,0,500,20,-57.5946132620223,2,"11, 24","all_evals_toy_directional_changepoint"
9,18,0,500,20,-319.785358053643,2,"2, 16","all_evals_toy_directional_changepoint"
9,18,0,500,20,-331.281322535142,2,"2, 11","all_evals_toy_directional_changepoint"
9,18,0,500,20,-45.2881114139439,2,"8, 16","all_evals_toy_directional_changepoint"
9,18,0,500,20,-65.5976309638529,2,"17, 27","all_evals_toy_directional_changepoint"
9,18,0,500,20,-329.688469204598,2,"30, 2","all_evals_toy_directional_changepoint"
9,18,0,500,20,-72.1571301630779,2,"29, 15","all_evals_toy_directional_changepoint"
9,18,0,500,20,-286.215273759446,2,"27, 5","all_evals_toy_directional_changepoint"
9,18,0,500,20,-43.9021744213628,2,"25, 6","all_evals_toy_directional_changepoint"
10,18,0,500,20,-39.5859345067753,2,"8, 20","all_evals_toy_directional_changepoint"
10,18,0,500,20,-75.8312402897883,2,"22, 29","all_evals_toy_directional_changepoint"
10,18,0,500,20,-387.237334301528,2,"3, 23","all_evals_toy_directional_changepoint"
10,18,0,500,20,-52.374892232707,2,"20, 15","all_evals_toy_directional_changepoint"
10,18,0,500,20,-33.6307814185874,2,"12, 7","all_evals_toy_directional_changepoint"
10,18,0,500,20,-93.8656058396665,2,"22, 28","all_evals_toy_directional_changepoint"
10,18,0,500,20,-318.777035159259,2,"26, 2","all_evals_toy_directional_changepoint"
10,18,0,500,20,-308.283306466051,2,"5, 30","all_evals_toy_directional_changepoint"
10,18,0,500,20,-40.333905623913,2,"6, 16","all_evals_toy_directional_changepoint"
10,18,0,500,20,-48.8560697156565,2,"8, 27","all_evals_toy_directional_changepoint"
10,18,0,500,20,-387.636178572273,2,"22, 3","all_evals_toy_directional_changepoint"
10,18,0,500,20,-57.0984341658252,2,"11, 24","all_evals_toy_directional_changepoint"
10,18,0,500,20,-320.390407688054,2,"2, 16","all_evals_toy_directional_changepoint"
10,18,0,500,20,-331.809292453079,2,"2, 11","all_evals_toy_directional_changepoint"
10,18,0,500,20,-44.8827855099911,2,"8, 16","all_evals_toy_directional_changepoint"
10,18,0,500,20,-64.9051886037528,2,"17, 27","all_evals_toy_directional_changepoint"
10,18,0,500,20,-330.208677867757,2,"30, 2","all_evals_toy_directional_changepoint"
10,18,0,500,20,-71.4600465808538,2,"29, 15","all_evals_toy_directional_changepoint"
10,18,0,500,20,-286.73622481414,2,"27, 5","all_evals_toy_directional_changepoint"
10,18,0,500,20,-43.7351368424893,2,"25, 6","all_evals_toy_directional_changepoint"
2,20,1,500,20,-198.817582530163,2,"8, 20","all_evals_toy_directional_changepoint"
2,20,1,500,20,-30.402708707929,2,"22, 29","all_evals_toy_directional_changepoint"
2,20,1,500,20,-340.065371393025,2,"3, 23","all_evals_toy_directional_changepoint"
2,20,1,500,20,-26.7639666521609,2,"20, 15","all_evals_toy_directional_changepoint"
2,20,1,500,20,-291.763668751405,2,"12, 7","all_evals_toy_directional_changepoint"
2,20,1,500,20,-35.218021569283,2,"22, 28","all_evals_toy_directional_changepoint"
2,20,1,500,20,-233.242071678424,2,"26, 2","all_evals_toy_directional_changepoint"
2,20,1,500,20,-182.384583781507,2,"5, 30","all_evals_toy_directional_changepoint"
2,20,1,500,20,-164.443348314488,2,"6, 16","all_evals_toy_directional_changepoint"
2,20,1,500,20,-182.784526390809,2,"8, 27","all_evals_toy_directional_changepoint"
2,20,1,500,20,-338.177151335572,2,"22, 3","all_evals_toy_directional_changepoint"
2,20,1,500,20,-33.6516493513847,2,"11, 24","all_evals_toy_directional_changepoint"
2,20,1,500,20,-226.517292808968,2,"2, 16","all_evals_toy_directional_changepoint"
2,20,1,500,20,-206.484344461504,2,"2, 11","all_evals_toy_directional_changepoint"
2,20,1,500,20,-190.09268210004,2,"8, 16","all_evals_toy_directional_changepoint"
2,20,1,500,20,-26.37830851147,2,"17, 27","all_evals_toy_directional_changepoint"
2,20,1,500,20,-228.239318507333,2,"30, 2","all_evals_toy_directional_changepoint"
2,20,1,500,20,-30.162663592413,2,"29, 15","all_evals_toy_directional_changepoint"
2,20,1,500,20,-189.381267809565,2,"27, 5","all_evals_toy_directional_changepoint"
2,20,1,500,20,-168.354939732622,2,"25, 6","all_evals_toy_directional_changepoint"
3,20,1,500,20,-190.388784558032,2,"8, 20","all_evals_toy_directional_changepoint"
3,20,1,500,20,-33.9905810302526,2,"22, 29","all_evals_toy_directional_changepoint"
3,20,1,500,20,-347.747607047273,2,"3, 23","all_evals_toy_directional_changepoint"
3,20,1,500,20,-24.351645340337,2,"20, 15","all_evals_toy_directional_changepoint"
3,20,1,500,20,-307.254926307844,2,"12, 7","all_evals_toy_directional_changepoint"
3,20,1,500,20,-37.949268728407,2,"22, 28","all_evals_toy_directional_changepoint"
3,20,1,500,20,-234.425805095393,2,"26, 2","all_evals_toy_directional_changepoint"
3,20,1,500,20,-193.035361022304,2,"5, 30","all_evals_toy_directional_changepoint"
3,20,1,500,20,-154.215533820521,2,"6, 16","all_evals_toy_directional_changepoint"
3,20,1,500,20,-178.267725299075,2,"8, 27","all_evals_toy_directional_changepoint"
3,20,1,500,20,-346.620547533316,2,"22, 3","all_evals_toy_directional_changepoint"
3,20,1,500,20,-31.0992521606891,2,"11, 24","all_evals_toy_directional_changepoint"
3,20,1,500,20,-234.875544643443,2,"2, 16","all_evals_toy_directional_changepoint"
3,20,1,500,20,-200.917156120006,2,"2, 11","all_evals_toy_directional_changepoint"
3,20,1,500,20,-181.631484289608,2,"8, 16","all_evals_toy_directional_changepoint"
